train_size,train_roc_auc,train_roc_auc_std,val_roc_auc,val_roc_auc_std
380,0.9039678135172321,0.0063488395904859425,0.6497002768739372,0.016812940632538242
868,0.8520289215670372,0.003724483990367041,0.657685584293575,0.005023133733003355
1357,0.823121265703299,0.014787077595198752,0.6818046153416715,0.005092970439236787
1845,0.8000780150868373,0.004231155769451947,0.6911505464972779,0.00444165302684017
2334,0.7919709132733477,0.005079755675109639,0.700164099622421,0.007107952560089601
2822,0.786759587286451,0.006911522926612047,0.7041273303895853,0.00972547400592276
3311,0.780797099442359,0.004084583417295633,0.707616794138477,0.010750120012363522
3800,0.7715412467356254,0.004944532265831291,0.7115765853055741,0.012139210366400243
