train_size,train_roc_auc,train_roc_auc_std,val_roc_auc,val_roc_auc_std
380,0.7764681491029326,0.004982033498392472,0.6755364172088365,0.00702512873702081
868,0.7692064163428821,0.0036155346166481406,0.6842845645356993,0.0018767705426768289
1357,0.7624715856712966,0.010537778763150877,0.6910755664160336,0.0034389682252049755
1845,0.7623579150630008,0.0033280282360420056,0.6943010480056754,0.004920240578901739
2334,0.7646755290813934,0.0046227554954008845,0.6980902913273436,0.006391605468130974
2822,0.7642639665983914,0.005433984622450285,0.7013547885698942,0.009027728338956697
3311,0.7639251484744326,0.0044487776438549755,0.7042560111054437,0.01085179659624336
3800,0.7592568568359308,0.004980395276924312,0.7051994496147778,0.012521282159540147
