train_size,train_roc_auc,train_roc_auc_std,val_roc_auc,val_roc_auc_std
380,0.7231747051345266,0.016546205406009745,0.678545806197053,0.01675428482276724
868,0.7017603236185561,0.007205158762377373,0.6770660234583025,0.010421716886628109
1357,0.69132280213379,0.014396199502380884,0.6849469750249363,0.010742712486402933
1845,0.6910507533739209,0.008975242256039443,0.6868727476350797,0.012530059829363597
2334,0.6955368587337162,0.007235489619812931,0.6899272490736613,0.01419580345198956
2822,0.7009945413519824,0.010059322889321086,0.6919696770022421,0.015046364703779127
3311,0.7027288303282512,0.008533271588844612,0.6932654427625696,0.015663191132188843
3800,0.7007290083434086,0.007874895031969711,0.6936549398786273,0.015431036260075071
