train_size,train_roc_auc,train_roc_auc_std,val_roc_auc,val_roc_auc_std
380,0.8227909285713838,0.00020419087752896085,0.6850477960931524,0.008859854137086213
868,0.8052600334813419,0.0025893889316927344,0.6851966231059103,0.0009894890894122902
1357,0.7920294034363536,0.0111357242610567,0.6922465565748505,0.0033467586057209595
1845,0.7857401838571262,0.005700994552043504,0.7005634374031783,0.0014710739783004073
2334,0.7833022089496934,0.005132230159301764,0.7072453151606499,0.004291520019247425
2822,0.7809095099920658,0.005663372696130956,0.7093615347196339,0.005412609482504036
3311,0.779443760835952,0.005309618468921352,0.7117928054653757,0.008022921285166873
3800,0.7735699382157151,0.005895956019847925,0.7143689673391617,0.01098447247849186
