mean_predicted_probability,fraction_positive
0.23776783135240478,0.24855491329479767
0.3403645210939905,0.40869565217391307
0.4508328400660252,0.48985507246376814
0.5237498739651875,0.6327433628318584
0.6483164019540909,0.7339449541284404
0.7561177093389253,0.868995633187773
0.8526255497856746,0.9841269841269841
0.925109953539712,1.0
