mean_predicted_probability,fraction_positive
0.27300736088454636,0.2891566265060241
0.3450202200994368,0.33163265306122447
0.452590500329767,0.39035087719298245
0.5526383577556804,0.5676470588235294
0.6468298474554027,0.6578171091445427
0.7471890105876117,0.7794117647058824
0.8376339435906293,0.9305555555555556
0.9319731838081008,1.0
