threshold,precision,recall
0.19841514902007415,0.5205673758865248,1.0
0.20854672446384862,0.5209368346344926,1.0
0.2211283754882408,0.5213068181818182,1.0
0.22459606618004674,0.5216773276474769,1.0
0.22593770986539807,0.5220483641536273,1.0
0.22932712433219216,0.5217081850533808,0.9986376021798365
0.23162935885514116,0.5220797720797721,0.9986376021798365
0.23412927629197117,0.5224518888096935,0.9986376021798365
0.2342525177406808,0.5221112696148359,0.997275204359673
0.23659330725466124,0.5217701641684511,0.9959128065395095
0.23823069846547684,0.5214285714285715,0.9945504087193461
0.24023432193710784,0.5218012866333095,0.9945504087193461
0.24126778258193612,0.5214592274678111,0.9931880108991825
0.24309824015537543,0.521832498210451,0.9931880108991825
0.24474117860303135,0.5222063037249284,0.9931880108991825
0.2473297872413387,0.5225806451612903,0.9931880108991825
0.24809688699619223,0.5229555236728838,0.9931880108991825
0.24891886699162663,0.5226130653266332,0.9918256130790191
0.24942416566225406,0.5229885057471264,0.9918256130790191
0.2506957444456964,0.5233644859813084,0.9918256130790191
0.25175603165507754,0.5230215827338129,0.9904632152588556
0.25212318650363225,0.5233981281497481,0.9904632152588556
0.2565522773983323,0.5237752161383286,0.9904632152588556
0.25736843783205693,0.5241528478731075,0.9904632152588556
0.25820072773017655,0.5238095238095238,0.989100817438692
0.2583380191822463,0.524187725631769,0.989100817438692
0.25864460021602576,0.5238439306358381,0.9877384196185286
0.259415288018696,0.5242227042660882,0.9877384196185286
0.25962659969718693,0.524602026049204,0.9877384196185286
0.26028269493419864,0.5249818971759594,0.9877384196185286
0.26153846439766487,0.5253623188405797,0.9877384196185286
0.26186174853814925,0.5257432922407542,0.9877384196185286
0.2621515069741541,0.5261248185776488,0.9877384196185286
0.2622152548037466,0.5257806826434277,0.9863760217983651
0.2626320644708103,0.5254360465116279,0.9850136239782016
0.2633166757024395,0.5258181818181819,0.9850136239782016
0.2634247890056457,0.5254730713245997,0.9836512261580381
0.2638768367716816,0.5258557902403496,0.9836512261580381
0.2643237496676117,0.5255102040816326,0.9822888283378747
0.2645770329419175,0.525893508388038,0.9822888283378747
0.2645872672104425,0.5262773722627737,0.9822888283378747
0.2648669974562081,0.5266617969320672,0.9822888283378747
0.2649419959063812,0.527046783625731,0.9822888283378747
0.2650735554503961,0.5274323335771763,0.9822888283378747
0.265167290771337,0.527086383601757,0.9809264305177112
0.2653837040211926,0.5274725274725275,0.9809264305177112
0.26562147145673537,0.5271260997067448,0.9795640326975477
0.2662248731226957,0.5275128393250184,0.9795640326975477
0.2663602517033744,0.5279001468428781,0.9795640326975477
0.26644506180978755,0.5282880235121235,0.9795640326975477
0.26653734382551164,0.5286764705882353,0.9795640326975477
0.2671097966162395,0.52906548933039,0.9795640326975477
0.26727307198509515,0.5294550810014728,0.9795640326975477
0.2673644414430338,0.5298452468680914,0.9795640326975477
0.26769411270775073,0.5294985250737463,0.9782016348773842
0.26848173605034903,0.529889298892989,0.9782016348773842
0.26896980579569835,0.5302806499261448,0.9782016348773842
0.2692915606532074,0.5306725794530672,0.9782016348773842
0.2695192996997384,0.5310650887573964,0.9782016348773842
0.27029168415844085,0.5307179866765359,0.9768392370572208
0.27060940536605016,0.5311111111111111,0.9768392370572208
0.270788843433506,0.5315048183839881,0.9768392370572208
0.27170660625326676,0.5318991097922848,0.9768392370572208
0.2718678458493171,0.532293986636971,0.9768392370572208
0.2721062912252145,0.5319465081723626,0.9754768392370572
0.27325935865470896,0.5323420074349442,0.9754768392370572
0.27382486838408276,0.5327380952380952,0.9754768392370572
0.2743898005346778,0.5331347728965004,0.9754768392370572
0.27439930445878935,0.533532041728763,0.9754768392370572
0.27448582306929703,0.5331841909023117,0.9741144414168937
0.27463935730830713,0.5335820895522388,0.9741144414168937
0.2751635408312046,0.5332337565347274,0.9727520435967303
0.2753781562565221,0.5336322869955157,0.9727520435967303
0.27540722195908096,0.5340314136125655,0.9727520435967303
0.27604733096552686,0.5344311377245509,0.9727520435967303
0.27691415067591607,0.5348314606741573,0.9727520435967303
0.2770587193331867,0.5352323838080959,0.9727520435967303
0.27764523399388796,0.5356339084771192,0.9727520435967303
0.27802394337676456,0.536036036036036,0.9727520435967303
0.27814691126094154,0.5364387678437266,0.9727520435967303
0.2785259243673052,0.5368421052631579,0.9727520435967303
0.2789579976491864,0.5372460496613995,0.9727520435967303
0.2789703629086968,0.5380557648831952,0.9727520435967303
0.27910300110191244,0.5384615384615384,0.9727520435967303
0.279189579833313,0.5388679245283019,0.9727520435967303
0.27923040070580807,0.5385196374622356,0.9713896457765667
0.2798588907448521,0.5389266817838246,0.9713896457765667
0.2801488982724262,0.5393343419062028,0.9713896457765667
0.28032365314573326,0.5397426192278577,0.9713896457765667
0.28093463758561477,0.5401515151515152,0.9713896457765667
0.2811069908790677,0.5405610310841547,0.9713896457765667
0.2812066686904548,0.5409711684370258,0.9713896457765667
0.28203333906142375,0.5413819286256644,0.9713896457765667
0.2821545061917581,0.5417933130699089,0.9713896457765667
0.2826611911664426,0.5422053231939163,0.9713896457765667
0.2826882120043713,0.5426179604261796,0.9713896457765667
0.2830303704311216,0.543031226199543,0.9713896457765667
0.28401820502644853,0.5434451219512195,0.9713896457765667
0.2848953067412853,0.5430968726163234,0.9700272479564033
0.2849940305460031,0.5435114503816794,0.9700272479564033
0.2850804201633367,0.5439266615737204,0.9700272479564033
0.2851151963462737,0.5439938791124713,0.9686648501362398
0.2856802955490794,0.5444104134762634,0.9686648501362398
0.285950123129973,0.5448275862068965,0.9686648501362398
0.2862454901519227,0.5452453987730062,0.9686648501362398
0.2862966059066849,0.5448963929393706,0.9673024523160763
0.28641581758933027,0.5453149001536098,0.9673024523160763
0.28730021465110533,0.5457340507302075,0.9673024523160763
0.2881544393544071,0.5453846153846154,0.9659400544959128
0.28824468362940975,0.5458044649730562,0.9659400544959128
0.2884128199814806,0.5454545454545454,0.9645776566757494
0.2892774569865699,0.5451040863531226,0.9632152588555858
0.28940890244680867,0.5447530864197531,0.9618528610354223
0.2895291571180822,0.5451737451737452,0.9618528610354223
0.28970317357992215,0.5455950540958269,0.9618528610354223
0.2901733395793106,0.5460170146945089,0.9618528610354223
0.2908536221957875,0.5464396284829721,0.9618528610354223
0.2912565458558409,0.546862896979086,0.9618528610354223
0.2916009361271206,0.5472868217054263,0.9618528610354223
0.29161520812491565,0.5469356089992242,0.9604904632152589
0.29170016096270107,0.547360248447205,0.9604904632152589
0.29183253700129425,0.5477855477855478,0.9604904632152589
0.2919079686542327,0.5474339035769828,0.9591280653950953
0.2920682799675837,0.5478599221789884,0.9591280653950953
0.2927622561384864,0.5475077881619937,0.9577656675749319
0.29289204030552146,0.5471551052221356,0.9564032697547684
0.2934278989656513,0.5475819032761311,0.9564032697547684
0.29358857075107936,0.5472287275565965,0.9550408719346049
0.29408042815397095,0.54765625,0.9550408719346049
0.29416736841173685,0.5480844409695075,0.9550408719346049
0.29456195591980383,0.5485133020344288,0.9550408719346049
0.29470833867607965,0.5489428347689899,0.9550408719346049
0.2951834859307244,0.549373040752351,0.9550408719346049
0.2952355489665972,0.5490196078431373,0.9536784741144414
0.2952461994574937,0.5494505494505495,0.9536784741144414
0.29623341266491504,0.5498821681068342,0.9536784741144414
0.29657486131498856,0.5495283018867925,0.952316076294278
0.2967115883003945,0.5499606608969315,0.952316076294278
0.2968914293223114,0.5503937007874016,0.952316076294278
0.29747971824374086,0.5508274231678487,0.952316076294278
0.29758574245991004,0.5512618296529969,0.952316076294278
0.29761885369365243,0.5509076558800315,0.9509536784741145
0.2982559699827795,0.5505529225908373,0.9495912806539509
0.2985764131465121,0.5509881422924902,0.9495912806539509
0.299000117125955,0.5506329113924051,0.9482288828337875
0.29909138594016754,0.5510688836104513,0.9482288828337875
0.29940395937892084,0.5515055467511886,0.9482288828337875
0.2994356513058961,0.5519429024583664,0.9482288828337875
0.29967242537003985,0.5523809523809524,0.9482288828337875
0.3001445854707256,0.5528196981731534,0.9482288828337875
0.3007927818080637,0.5524642289348172,0.946866485013624
0.3013459529657817,0.552903739061257,0.946866485013624
0.30154839281589385,0.553343949044586,0.946866485013624
0.30185374021543276,0.5537848605577689,0.946866485013624
0.3021551197135597,0.5542264752791068,0.946866485013624
0.3022310857885343,0.5546687948922586,0.946866485013624
0.30263877114580806,0.5543130990415336,0.9455040871934605
0.30310799689406337,0.5547561950439648,0.9455040871934605
0.3032768615821562,0.5552,0.9455040871934605
0.30394835364547,0.55484387510008,0.944141689373297
0.3046520836180713,0.5544871794871795,0.9427792915531336
0.3057243545093832,0.5549318364073778,0.9427792915531336
0.3065600068208153,0.5545746388443018,0.94141689373297
0.30775092592628667,0.5550200803212851,0.94141689373297
0.30783216782754497,0.5554662379421221,0.94141689373297
0.3088216597701768,0.5559131134352373,0.94141689373297
0.3098784238949648,0.5563607085346216,0.94141689373297
0.3103926978615225,0.556809024979855,0.94141689373297
0.31084286769159314,0.5564516129032258,0.9400544959128065
0.31177532213477516,0.5569007263922519,0.9400544959128065
0.31226165098098235,0.5573505654281099,0.9400544959128065
0.31260566398909156,0.5578011317704122,0.9400544959128065
0.3134055983147179,0.558252427184466,0.9400544959128065
0.31455482481373276,0.5587044534412956,0.9400544959128065
0.31532895803781097,0.5591572123176661,0.9400544959128065
0.3158753786236336,0.559610705596107,0.9400544959128065
0.3159117745876543,0.560064935064935,0.9400544959128065
0.3161992266673762,0.5605199025182778,0.9400544959128065
0.31626181984473284,0.5601626016260163,0.9386920980926431
0.3167014304660796,0.5606183889340928,0.9386920980926431
0.3167498944013384,0.5602605863192183,0.9373297002724795
0.31736152897835596,0.560717196414018,0.9373297002724795
0.31750082715970607,0.5611745513866232,0.9373297002724795
0.31803842624001105,0.5616326530612245,0.9373297002724795
0.31816383632169354,0.5612745098039216,0.9359673024523161
0.31830325106890284,0.5609157808667212,0.9346049046321526
0.3187262678602427,0.560556464811784,0.9332425068119891
