mean_predicted_probability,fraction_positive
0.17879735963729756,0.18
0.2539740150164435,0.27419354838709675
0.3547166067413234,0.36097560975609755
0.4470257413803045,0.447098976109215
0.5409156016281351,0.5048543689320388
0.6530040360928019,0.6105263157894737
0.7492798453878297,0.7560975609756098
0.8327365181463328,0.8611111111111112
0.956228080151467,1.0
