mean_predicted_probability,fraction_positive
0.1834575614477839,0.35294117647058826
0.2607163835075398,0.25
0.3525241922680147,0.3242320819112628
0.44875838312597804,0.45149253731343286
0.5511367686154891,0.5454545454545454
0.6381164344271061,0.6333333333333333
0.746302666958183,0.8409090909090909
0.8456333513337528,0.8735632183908046
0.9141684514148198,1.0
