mean_predicted_probability,fraction_positive
0.28347935068914953,0.2571428571428571
0.3493323442349258,0.3023255813953488
0.4529108640345122,0.4199134199134199
0.5532747282505868,0.5115511551155115
0.6448360586608806,0.6692913385826772
0.7571186585804405,0.8033707865168539
0.841026920794885,0.9459459459459459
0.9253663654738934,1.0
