fpr,tpr,threshold
0.0,0.0,inf
0.0,0.001277139208173691,0.9111163380907503
0.0,0.0038314176245210726,0.9010516045794326
0.001594896331738437,0.0038314176245210726,0.8891806633764574
0.001594896331738437,0.017879948914431672,0.8553795237098117
0.003189792663476874,0.017879948914431672,0.8538436576864612
0.003189792663476874,0.033205619412515965,0.8451889598433808
0.006379585326953748,0.033205619412515965,0.8439978212554459
0.006379585326953748,0.03959131545338442,0.8373436893479349
0.007974481658692184,0.03959131545338442,0.8372263743062766
0.007974481658692184,0.05108556832694764,0.8285331657267084
0.009569377990430622,0.05108556832694764,0.8281614564255891
0.009569377990430622,0.05747126436781609,0.8228529212866891
0.011164274322169059,0.05747126436781609,0.8227019662894929
0.011164274322169059,0.06768837803320563,0.8108413079695203
0.012759170653907496,0.06896551724137931,0.8106003891856852
0.01594896331738437,0.06896551724137931,0.8098125567812808
0.01594896331738437,0.07535121328224777,0.8048670243158423
0.017543859649122806,0.07535121328224777,0.8040656973469096
0.017543859649122806,0.09195402298850575,0.7899235402927216
0.019138755980861243,0.09195402298850575,0.7896596575539052
0.019138755980861243,0.09578544061302682,0.7870540933204424
0.02073365231259968,0.09578544061302682,0.7868416470958162
0.02073365231259968,0.10344827586206896,0.782913446690684
0.022328548644338118,0.10344827586206896,0.7824417141987454
0.022328548644338118,0.13026819923371646,0.7703318884282081
0.023923444976076555,0.13026819923371646,0.770051721051767
0.023923444976076555,0.13665389527458494,0.7665827546104829
0.025518341307814992,0.13665389527458494,0.7661979894301117
0.025518341307814992,0.13793103448275862,0.7652723760877823
0.025518341307814992,0.140485312899106,0.7648811357599941
0.025518341307814992,0.15708812260536398,0.7523412709049013
0.02711323763955343,0.1583652618135377,0.7500060730719487
0.02711323763955343,0.16219667943805874,0.7483725926631951
0.028708133971291867,0.16219667943805874,0.7479313465646604
0.028708133971291867,0.1673052362707535,0.7453379950505595
0.03189792663476874,0.1673052362707535,0.7451420735112135
0.03189792663476874,0.194125159642401,0.735674027553577
0.03349282296650718,0.194125159642401,0.7352935515592601
0.03349282296650718,0.1966794380587484,0.7346776551762446
0.03508771929824561,0.1966794380587484,0.7344442052672019
0.03508771929824561,0.20178799489144317,0.7329347926165642
0.03827751196172249,0.20178799489144317,0.7324144751094093
0.03827751196172249,0.20306513409961685,0.7323203893882877
0.03987240829346093,0.20306513409961685,0.7321703364800728
0.03987240829346093,0.20561941251596424,0.7307995064330318
0.04146730462519936,0.20561941251596424,0.7301703040114194
0.04146730462519936,0.21583652618135377,0.727200631923018
0.0430622009569378,0.21583652618135377,0.7260620695478914
0.0430622009569378,0.21966794380587484,0.7249253013214854
0.046251993620414676,0.21966794380587484,0.7238714934954791
0.046251993620414676,0.22094508301404853,0.7234177789002308
0.04784688995215311,0.22094508301404853,0.7225969223799914
0.04784688995215311,0.2222222222222222,0.7220045196187452
0.049441786283891544,0.2222222222222222,0.7218411371783041
0.049441786283891544,0.22349936143039592,0.7212221377905395
0.05422647527910686,0.22349936143039592,0.7201496882502296
