threshold,precision,recall
0.08514602482318878,0.3546099290780142,1.0
0.0882168859243393,0.35486160397445,1.0
0.09676437079906464,0.35511363636363635,1.0
0.11902885138988495,0.35536602700781805,1.0
0.12346957623958588,0.35561877667140823,1.0
0.13526012003421783,0.35587188612099646,1.0
0.1392122507095337,0.3561253561253561,1.0
0.14034803211688995,0.3563791874554526,1.0
0.1449073702096939,0.3566333808844508,1.0
0.15156172215938568,0.35688793718772305,1.0
0.1521245539188385,0.35714285714285715,1.0
0.15481403470039368,0.35739814152966404,1.0
0.15591494739055634,0.35765379113018597,1.0
0.15891897678375244,0.35790980672870437,1.0
0.161150261759758,0.35744985673352436,0.998
0.16148319840431213,0.35770609318996416,0.998
0.16279050707817078,0.35796269727403157,0.998
0.16303826868534088,0.35750179468772436,0.996
0.16306796669960022,0.3577586206896552,0.996
0.16529691219329834,0.3580158159597412,0.996
0.1654462069272995,0.35827338129496406,0.996
0.16567447781562805,0.35853131749460043,0.996
0.1660928875207901,0.35878962536023057,0.996
0.16690480709075928,0.3590483056957462,0.996
0.16710339486598969,0.3593073593073593,0.996
0.16719664633274078,0.3595667870036101,0.996
0.16749054193496704,0.3598265895953757,0.996
0.1705673336982727,0.3600867678958785,0.996
0.17062890529632568,0.35962373371924744,0.994
0.171547532081604,0.3598841419261405,0.994
0.1729227602481842,0.3601449275362319,0.994
0.1729937046766281,0.3606676342525399,0.994
0.17331211268901825,0.3609295570079884,0.994
0.17463956773281097,0.36046511627906974,0.992
0.17469339072704315,0.36072727272727273,0.992
0.17491762340068817,0.36026200873362446,0.99
0.17569421231746674,0.3605243991260015,0.99
0.1761477142572403,0.3607871720116618,0.99
0.1767669916152954,0.3610503282275711,0.99
0.17904923856258392,0.3613138686131387,0.99
0.17905735969543457,0.36157779401022644,0.99
0.17980702221393585,0.3618421052631579,0.99
0.17982932925224304,0.3621068032187271,0.99
0.1804402619600296,0.3623718887262079,0.99
0.18071657419204712,0.3626373626373626,0.99
0.18090787529945374,0.3629032258064516,0.99
0.18099170923233032,0.3631694790902421,0.99
0.1810186356306076,0.3634361233480176,0.99
0.18152906000614166,0.36370315944158704,0.99
0.18179750442504883,0.3639705882352941,0.99
0.183584064245224,0.36423841059602646,0.99
0.18600575625896454,0.3637702503681885,0.988
0.18603470921516418,0.3640383198231393,0.988
0.18637582659721375,0.36430678466076694,0.988
0.1865532547235489,0.36457564575645757,0.988
0.18670865893363953,0.36484490398818314,0.988
0.18679550290107727,0.36511456023651145,0.988
0.18689221143722534,0.3646449704142012,0.986
0.18755251169204712,0.3649148778682457,0.986
0.18821489810943604,0.36444444444444446,0.984
0.18824262917041779,0.3647146034099333,0.984
0.18854936957359314,0.3649851632047478,0.984
0.18886205554008484,0.36525612472160357,0.984
0.19036953151226044,0.3655274888558692,0.984
0.1904021054506302,0.3657992565055762,0.984
0.19068722426891327,0.36607142857142855,0.984
0.1907963901758194,0.3663440059568131,0.984
0.1910294145345688,0.36661698956780925,0.984
0.19109761714935303,0.3668903803131991,0.984
0.19112437963485718,0.36716417910447763,0.984
0.19128312170505524,0.3674383868558626,0.984
0.1914258599281311,0.36771300448430494,0.984
0.19149133563041687,0.3679880329094989,0.984
0.19236329197883606,0.36826347305389223,0.984
0.1929272562265396,0.3685393258426966,0.984
0.1937263160943985,0.36881559220389803,0.984
0.19376084208488464,0.3690922730682671,0.984
0.19389741122722626,0.3686186186186186,0.982
0.19392792880535126,0.3681442524417731,0.98
0.19570864737033844,0.3684210526315789,0.98
0.1958521008491516,0.3686982693754703,0.98
0.1966789960861206,0.3689759036144578,0.98
0.19677689671516418,0.36850037678975134,0.978
0.1976599246263504,0.36877828054298645,0.978
0.19830110669136047,0.3690566037735849,0.978
0.19836176931858063,0.3685800604229607,0.976
0.19870030879974365,0.3688586545729403,0.976
0.1990162432193756,0.3691376701966717,0.976
0.19922195374965668,0.36866010598031795,0.974
0.2004760354757309,0.36893939393939396,0.974
