mean_predicted_probability,fraction_positive
0.1920091679169959,0.125
0.2606010362442764,0.2838709677419355
0.34838223906539445,0.2863070539419087
0.4513245316356053,0.46558704453441296
0.552207243495756,0.5335968379446641
0.6441442785159076,0.6584362139917695
0.7462991017207573,0.75
0.8468748789857864,0.839622641509434
0.9230309104090667,1.0
