train_size,train_roc_auc,train_roc_auc_std,val_roc_auc,val_roc_auc_std
380,0.7441678872712837,0.00904551944773589,0.6983411106587969,0.009667846375655436
868,0.7141205849376334,0.005840532097651906,0.705996842656787,0.009782164161162375
1357,0.7157937580580874,0.009478979964547258,0.7116098278720414,0.00885673329345472
1845,0.7143821439829804,0.005405153443245784,0.7111352381417454,0.009019018132287258
2334,0.7213730257731555,0.005550069107851519,0.7125260975842845,0.010200986578493996
2822,0.721747092276265,0.008852810597956166,0.7144263059508776,0.011395316915141753
3311,0.7241315190890436,0.006403053508267178,0.7149345424093477,0.011838787581340928
3800,0.7212607388971368,0.00574368631308277,0.7155683626215995,0.01241596843550501
