threshold,precision,recall
0.25461170112869735,0.5205673758865248,1.0
0.25748759689393513,0.5209368346344926,1.0
0.25779906432153016,0.5213068181818182,1.0
0.26404792283203,0.5209665955934613,0.9986376021798365
0.2643950022429531,0.5213371266002845,0.9986376021798365
0.2660309792518465,0.5217081850533808,0.9986376021798365
0.26641523253615573,0.5213675213675214,0.997275204359673
0.2665879628204024,0.5217391304347826,0.997275204359673
0.2689043581500308,0.5221112696148359,0.997275204359673
0.2704559671225632,0.5224839400428265,0.997275204359673
0.271141829371741,0.5228571428571429,0.997275204359673
0.2712466357349653,0.5232308791994281,0.997275204359673
0.272451791970578,0.5236051502145923,0.997275204359673
0.2731126554233091,0.5239799570508232,0.997275204359673
0.27395203691714287,0.5243553008595988,0.997275204359673
0.2742081199635756,0.5240143369175627,0.9959128065395095
0.2742949667258589,0.524390243902439,0.9959128065395095
0.2752443162604226,0.5247666905958364,0.9959128065395095
0.275546478674716,0.5244252873563219,0.9945504087193461
0.27560229873126624,0.5240833932422717,0.9931880108991825
0.2786370943597206,0.5244604316546763,0.9931880108991825
0.2801046158735526,0.5248380129589633,0.9931880108991825
0.28076776032962464,0.5252161383285303,0.9931880108991825
0.2818598080284542,0.5255948089401586,0.9931880108991825
0.2822669266416158,0.525974025974026,0.9931880108991825
0.28306990047519254,0.5263537906137185,0.9931880108991825
0.2855927606284779,0.5267341040462428,0.9931880108991825
0.2857338101647272,0.527114967462039,0.9931880108991825
0.2871805439607401,0.5274963820549927,0.9931880108991825
0.28787375904720675,0.5278783490224475,0.9931880108991825
0.28798808135079457,0.5282608695652173,0.9931880108991825
0.28809056372793895,0.5286439448875997,0.9931880108991825
0.2891468388956398,0.5283018867924528,0.9918256130790191
0.2893354853141684,0.5286855482933914,0.9918256130790191
0.28938111664528515,0.5290697674418605,0.9918256130790191
0.2894921375942466,0.5287272727272727,0.9904632152588556
0.2899857709984438,0.5291120815138283,0.9904632152588556
0.29079167936356776,0.5294974508375819,0.9904632152588556
0.29089740591394136,0.5291545189504373,0.989100817438692
0.2918413120960825,0.5288110867979577,0.9877384196185286
0.2927068553567463,0.5284671532846715,0.9863760217983651
0.29374419791837336,0.5288531775018261,0.9863760217983651
0.293809747625473,0.5292397660818714,0.9863760217983651
0.2945680735591253,0.5296269202633505,0.9863760217983651
0.29464030192607243,0.5304029304029304,0.9863760217983651
0.2947306546503917,0.530791788856305,0.9863760217983651
0.29511562493879706,0.5311812179016875,0.9863760217983651
0.2951391134116455,0.5308370044052864,0.9850136239782016
0.29526808819411415,0.5304922850844966,0.9836512261580381
0.29686813018428587,0.5308823529411765,0.9836512261580381
0.2971732738014424,0.5312729948491538,0.9836512261580381
0.2976203595642113,0.5316642120765832,0.9836512261580381
0.29818856042842184,0.5320560058953574,0.9836512261580381
0.2984532026489499,0.5317109144542773,0.9822888283378747
0.29859888231594944,0.5321033210332103,0.9822888283378747
0.2989397061875444,0.5317577548005908,0.9809264305177112
0.29909766866996407,0.5314116777531411,0.9795640326975477
0.29953280783543046,0.5318047337278107,0.9795640326975477
0.29995917174805087,0.5321983715766099,0.9795640326975477
0.3006416026547442,0.5325925925925926,0.9795640326975477
0.3011729555368013,0.5329873980726464,0.9795640326975477
0.30226540608036084,0.5333827893175074,0.9795640326975477
0.30265808203583383,0.5337787676317743,0.9795640326975477
0.30290259154492244,0.5341753343239227,0.9795640326975477
0.3029402959884003,0.5345724907063197,0.9795640326975477
0.3029502321456777,0.5342261904761905,0.9782016348773842
0.3029567383841133,0.5346239761727476,0.9782016348773842
0.30299313509751996,0.5350223546944859,0.9782016348773842
0.3030684779133226,0.5346756152125279,0.9768392370572208
0.30460114433297086,0.5350746268656716,0.9768392370572208
0.30596620101207234,0.5354742345033607,0.9768392370572208
0.3061276997139409,0.5358744394618834,0.9768392370572208
0.3064474585513993,0.5355272999252056,0.9754768392370572
0.30822308433195916,0.5359281437125748,0.9754768392370572
0.30846647677508476,0.5363295880149813,0.9754768392370572
0.30847520832513126,0.5367316341829086,0.9754768392370572
0.3086755646758868,0.5371342835708928,0.9754768392370572
0.3086885346238822,0.5375375375375375,0.9754768392370572
0.30874890679889866,0.5379413974455297,0.9754768392370572
0.30920455543888287,0.5383458646616541,0.9754768392370572
0.30930655030606063,0.5387509405568096,0.9754768392370572
0.310367427741849,0.5384036144578314,0.9741144414168937
0.3108404509787063,0.5380557648831952,0.9727520435967303
0.31122236261383546,0.5384615384615384,0.9727520435967303
0.31145160270132144,0.5388679245283019,0.9727520435967303
0.31153847790063116,0.5392749244712991,0.9727520435967303
0.31180765338931915,0.5396825396825397,0.9727520435967303
0.3120034731823698,0.540090771558245,0.9727520435967303
0.3120155867067321,0.5404996214988645,0.9727520435967303
