fpr,tpr,threshold
0.0,0.0,inf
0.0,0.0013623978201634877,0.9456384680973183
0.0,0.04087193460490463,0.8246452751091803
0.0014792899408284023,0.04087193460490463,0.8211923269770367
0.0014792899408284023,0.051771117166212535,0.8140235569017881
0.0029585798816568047,0.051771117166212535,0.8129453497142649
0.0029585798816568047,0.0667574931880109,0.8057358974365272
0.004437869822485207,0.0667574931880109,0.8029858819134356
0.004437869822485207,0.08991825613079019,0.7878909725211163
0.005917159763313609,0.08991825613079019,0.7871068072796326
0.005917159763313609,0.09400544959128065,0.7865661867908015
0.0073964497041420114,0.09400544959128065,0.785914595543928
0.0073964497041420114,0.10217983651226158,0.7813572270236402
0.010355029585798817,0.10217983651226158,0.7802160039751574
0.010355029585798817,0.10762942779291552,0.7770964688526688
0.011834319526627219,0.10762942779291552,0.7763437971586993
0.011834319526627219,0.10899182561307902,0.7755907491561385
0.013313609467455622,0.10899182561307902,0.773168502830709
0.013313609467455622,0.11307901907356949,0.7716755796689113
0.016272189349112426,0.11307901907356949,0.7710216201663952
0.01775147928994083,0.11444141689373297,0.7709753042386368
0.019230769230769232,0.11444141689373297,0.7707792554420282
0.019230769230769232,0.1335149863760218,0.7573152130854585
0.020710059171597635,0.1335149863760218,0.7569000407975313
0.020710059171597635,0.13760217983651227,0.7556812819595546
0.023668639053254437,0.13760217983651227,0.7539326825022339
0.023668639053254437,0.14850136239782016,0.7473913741682316
0.02514792899408284,0.14850136239782016,0.7472288332641821
0.02514792899408284,0.15122615803814715,0.7471729144191068
0.026627218934911243,0.15122615803814715,0.7469704567428226
0.026627218934911243,0.16893732970027248,0.7408637525073012
0.028106508875739646,0.16893732970027248,0.7392033529528307
0.028106508875739646,0.17574931880108993,0.7376161384940594
0.03106508875739645,0.17574931880108993,0.7351720728274566
0.03106508875739645,0.1771117166212534,0.7350233796055544
0.03254437869822485,0.1771117166212534,0.7346115186171619
0.03254437869822485,0.18256130790190736,0.7327757415694769
0.034023668639053255,0.18256130790190736,0.7325224525780357
0.034023668639053255,0.18528610354223432,0.7302989342781651
0.03550295857988166,0.18528610354223432,0.7295066972819535
0.03550295857988166,0.19482288828337874,0.7267028098115663
0.038461538461538464,0.19482288828337874,0.7257352837832557
0.038461538461538464,0.20299727520435967,0.7175347952316654
0.04142011834319527,0.20299727520435967,0.7167745902780933
0.04142011834319527,0.20844686648501362,0.7135686640245065
0.042899408284023666,0.20844686648501362,0.7133074134971825
0.042899408284023666,0.2111716621253406,0.7081921169382948
0.04437869822485207,0.2111716621253406,0.7077670107811562
0.04437869822485207,0.21389645776566757,0.7024977714621871
0.04585798816568047,0.21389645776566757,0.7014788932006485
0.04585798816568047,0.21662125340599456,0.7003751425442073
0.047337278106508875,0.21662125340599456,0.7001994880629285
0.047337278106508875,0.22070844686648503,0.6959179797934372
0.04881656804733728,0.22070844686648503,0.69562104074262
0.04881656804733728,0.2220708446866485,0.6954648125880568
0.05029585798816568,0.2220708446866485,0.6950141905911714
0.05029585798816568,0.22752043596730245,0.6924393539880055
0.051775147928994084,0.22752043596730245,0.6885989773291582
0.051775147928994084,0.23160762942779292,0.6867639405476889
0.05325443786982249,0.23160762942779292,0.6857139113268815
0.05325443786982249,0.2438692098092643,0.6803211987904603
0.05473372781065089,0.2438692098092643,0.6800568099243138
0.05473372781065089,0.24659400544959129,0.679145962602086
0.05621301775147929,0.24659400544959129,0.6786887409379699
0.05621301775147929,0.2547683923705722,0.6740111163324667
0.057692307692307696,0.2547683923705722,0.6739212291441525
0.057692307692307696,0.2561307901907357,0.6724768153681348
0.05917159763313609,0.2561307901907357,0.6699065207423109
0.05917159763313609,0.2574931880108992,0.6698620722475297
