mean_predicted_probability,fraction_positive
0.07779593872058868,0.18181818181818182
0.1577620261980723,0.1875
0.24930070110412705,0.29411764705882354
0.34686464664763383,0.33460076045627374
0.4505161230664064,0.4144144144144144
0.5455370790784383,0.44366197183098594
0.6462573453539059,0.6341463414634146
0.7476145875049355,0.6792452830188679
0.8291812908938487,0.7647058823529411
0.9151924860101663,1.0
