mean_predicted_probability,fraction_positive
0.09825289264542124,0.0
0.16508859793005917,0.17040358744394618
0.24913670087449816,0.26287262872628725
0.3461671724090912,0.34615384615384615
0.4477321798561547,0.424
0.5416093691762858,0.5377358490566038
0.6415045965459981,0.6266666666666667
0.732154587019509,0.6666666666666666
0.8396262468654624,0.9230769230769231
0.9201365217929669,1.0
