train_size,train_roc_auc,train_roc_auc_std,val_roc_auc,val_roc_auc_std
380,0.7886151328990655,0.003969915952797763,0.6691762429192233,0.008939572216099954
868,0.778939521552502,0.007435887429626286,0.6656762801544311,0.003308856905601634
1357,0.7739291855981533,0.010883426744289956,0.6743130585966876,0.0028044564919748813
1845,0.7733966756106564,0.006685667336623632,0.6836906774641455,0.003252482749357219
2334,0.7788236406148757,0.005976140419446416,0.6900013979683993,0.005812264900008487
2822,0.7786386576565661,0.004918344972615978,0.6944708000350582,0.008068535703161807
3311,0.778465161388802,0.0024947111930569625,0.6940532179226673,0.009942261802528572
3800,0.7784287598051854,0.002726430491383791,0.6954660950816862,0.009786234514042343
