mean_predicted_probability,fraction_positive
0.18616831145788493,0.2631578947368421
0.248173595119167,0.2594594594594595
0.35305259499191677,0.3474178403755869
0.4473078785198075,0.4785714285714286
0.5517645501854396,0.5610561056105611
0.6443345158971766,0.7204301075268817
0.7557089455199965,0.7373737373737373
0.8376234340113263,0.8255813953488372
0.9270761013031006,1.0
