mean_predicted_probability,fraction_positive
0.27908690616216536,0.24
0.34765400088196247,0.30855018587360594
0.4520807425622099,0.43686006825938567
0.5511235935642458,0.5189504373177842
0.6406777843905347,0.7008547008547008
0.7561466924260576,0.7777777777777778
0.8352181333875848,0.9433962264150944
0.9215135975834129,1.0
