fpr,tpr,threshold
0.0,0.0,inf
0.0,0.0013623978201634877,0.9223132100877325
0.0,0.039509536784741145,0.8475846800132799
0.0014792899408284023,0.039509536784741145,0.8385211591886492
0.0014792899408284023,0.04087193460490463,0.8380841506045841
0.0029585798816568047,0.04087193460490463,0.837760418636703
0.0029585798816568047,0.05449591280653951,0.829343124492155
0.004437869822485207,0.05449591280653951,0.8287240676633624
0.004437869822485207,0.05722070844686648,0.8273962970804049
0.005917159763313609,0.05722070844686648,0.8250610945576216
0.005917159763313609,0.06267029972752043,0.8186869847562793
0.0073964497041420114,0.06267029972752043,0.8184483286016815
0.0073964497041420114,0.06403269754768393,0.8179134445060001
0.008875739644970414,0.06403269754768393,0.8174562611622865
0.008875739644970414,0.07220708446866485,0.8072335499314309
0.010355029585798817,0.07220708446866485,0.806024025823513
0.010355029585798817,0.09673024523160763,0.7921172498039472
0.011834319526627219,0.09673024523160763,0.7918257481304405
0.011834319526627219,0.09809264305177112,0.7916681785199424
0.014792899408284023,0.09809264305177112,0.791437847002976
0.014792899408284023,0.10762942779291552,0.7878619662917982
0.01775147928994083,0.10762942779291552,0.7877157105743732
0.01775147928994083,0.11444141689373297,0.7841156665945859
0.020710059171597635,0.11444141689373297,0.7838271769690419
0.020710059171597635,0.11852861035422343,0.7829463085795968
0.022189349112426034,0.11852861035422343,0.7825830406090497
0.022189349112426034,0.1226158038147139,0.781841934400541
0.023668639053254437,0.1226158038147139,0.7802880003908146
0.023668639053254437,0.12670299727520437,0.778179851985211
0.02514792899408284,0.12670299727520437,0.7779955950754355
0.02514792899408284,0.12942779291553133,0.7757891579751557
0.026627218934911243,0.12942779291553133,0.7753288205839166
0.026627218934911243,0.13215258855585832,0.7748227055256525
0.028106508875739646,0.13215258855585832,0.774774847481515
0.028106508875739646,0.14032697547683923,0.7705644528811368
0.029585798816568046,0.14032697547683923,0.7696389821947678
0.029585798816568046,0.1566757493188011,0.7628375361154817
0.03106508875739645,0.1566757493188011,0.7621826877342057
0.03106508875739645,0.16076294277929154,0.7608125424280093
0.03254437869822485,0.16076294277929154,0.760695813593192
0.03254437869822485,0.16348773841961853,0.7600912167033922
0.034023668639053255,0.16348773841961853,0.7595891291192545
0.034023668639053255,0.17574931880108993,0.7565208581405383
0.03550295857988166,0.17574931880108993,0.7560078536875832
0.03550295857988166,0.1771117166212534,0.7541144315469891
0.038461538461538464,0.1771117166212534,0.753696124746689
0.038461538461538464,0.18256130790190736,0.7493348406938083
0.03994082840236687,0.18256130790190736,0.748479106511358
0.03994082840236687,0.18392370572207084,0.7483568749627931
0.04142011834319527,0.18392370572207084,0.7479825278144183
0.04142011834319527,0.18664850136239783,0.7474945627192506
0.042899408284023666,0.1880108991825613,0.7474649374472161
0.042899408284023666,0.19618528610354224,0.7452372954838616
0.04437869822485207,0.19618528610354224,0.7446396043966734
0.04437869822485207,0.2016348773841962,0.7436998179786595
0.04585798816568047,0.2016348773841962,0.7408363549763568
0.04585798816568047,0.20844686648501362,0.737808717082299
0.047337278106508875,0.20844686648501362,0.7365970217446048
0.047337278106508875,0.21798365122615804,0.7327175270491739
0.04881656804733728,0.21798365122615804,0.7291637410670502
0.04881656804733728,0.22479564032697547,0.7273108766609813
0.05029585798816568,0.22479564032697547,0.7268899487829674
0.05029585798816568,0.22888283378746593,0.7253528066146263
