mean_predicted_probability,fraction_positive
0.28436844881470136,0.2571428571428571
0.3493532408766,0.3018867924528302
0.45244611325893663,0.41630901287553645
0.5531564099810526,0.5131578947368421
0.6445656280932682,0.6692913385826772
0.7565444771161388,0.8033707865168539
0.8403419757128214,0.9459459459459459
0.9248107552364999,1.0
