threshold,precision,recall
0.23388115953270913,0.5553191489361702,1.0
0.24080985313191544,0.5550035486160397,0.9987228607918263
0.2444348395976508,0.5553977272727273,0.9987228607918263
0.24524266787947166,0.5550817341862118,0.9974457215836526
0.24605004965336155,0.5554765291607396,0.9974457215836526
0.2515227080956682,0.5551601423487544,0.9961685823754789
0.2561814609012364,0.5548433048433048,0.9948914431673053
0.257241917928381,0.5545260156806843,0.9936143039591315
0.25829184154393825,0.5549215406562055,0.9936143039591315
0.2621485238443499,0.5546038543897216,0.9923371647509579
0.2653837628625019,0.555,0.9923371647509579
0.2669728104690802,0.5553967119370979,0.9923371647509579
0.267172732560224,0.555793991416309,0.9923371647509579
0.27029097314370326,0.5561918396564066,0.9923371647509579
0.27104329021875134,0.5565902578796562,0.9923371647509579
0.27130832302715063,0.556989247311828,0.9923371647509579
0.2722616411395076,0.5573888091822095,0.9923371647509579
0.2769043472194781,0.5577889447236181,0.9923371647509579
0.27755904416800153,0.5574712643678161,0.9910600255427842
0.2810869454896447,0.5578720345075485,0.9910600255427842
0.28110176402820114,0.5582733812949641,0.9910600255427842
0.28202195981005596,0.558675305975522,0.9910600255427842
0.2825271156524731,0.5590778097982709,0.9910600255427842
0.283277947897344,0.558759913482336,0.9897828863346104
0.28359483095066573,0.5591630591630592,0.9897828863346104
0.2842655469192954,0.5588447653429602,0.9885057471264368
0.2843897283625725,0.5592485549132948,0.9885057471264368
0.285150437438282,0.5589298626174982,0.9872286079182631
0.288425722605961,0.5593342981186686,0.9872286079182631
0.28855523562839663,0.559739319333816,0.9872286079182631
0.28857281017036573,0.5594202898550724,0.9859514687100894
0.29234647067358643,0.5598259608411893,0.9859514687100894
0.29247759138466056,0.5602322206095791,0.9859514687100894
0.29280145393148,0.560639070442992,0.9859514687100894
0.2932046656291914,0.5603197674418605,0.9846743295019157
0.2935021719350363,0.56,0.9833971902937421
0.2939719972055842,0.5604075691411936,0.9833971902937421
0.29559418770829704,0.5608157319737801,0.9833971902937421
0.296075034378924,0.5612244897959183,0.9833971902937421
0.29771949782416474,0.5609044493070752,0.9821200510855683
0.29779803387380616,0.5613138686131387,0.9821200510855683
0.29797952138590134,0.5617238860482103,0.9821200510855683
0.2992850000471364,0.5621345029239766,0.9821200510855683
0.3001642500507601,0.562545720555962,0.9821200510855683
0.3007668676168519,0.5629575402635432,0.9821200510855683
0.30166229919321236,0.5633699633699634,0.9821200510855683
0.30300900803932257,0.5637829912023461,0.9821200510855683
0.30433070686351876,0.5634629493763756,0.9808429118773946
0.304987352662941,0.5638766519823789,0.9808429118773946
0.30538907702319357,0.5642909625275533,0.9808429118773946
0.30659427986120236,0.5639705882352941,0.979565772669221
0.3073966150063278,0.5643855776306107,0.979565772669221
0.30766026954851,0.5640648011782032,0.9782886334610472
0.30810112534067585,0.5644804716285925,0.9782886334610472
0.30832043910980894,0.5648967551622419,0.9782886334610472
0.30916124336992346,0.5645756457564576,0.9770114942528736
0.3098749159811176,0.5649926144756278,0.9770114942528736
0.31077028029309794,0.565410199556541,0.9770114942528736
0.31143808954571217,0.5662472242783123,0.9770114942528736
0.3120192011029948,0.5666666666666667,0.9770114942528736
0.31239566780191347,0.5663454410674573,0.9757343550446999
0.3129158312990412,0.5667655786350149,0.9757343550446999
0.314322677569369,0.5664439495174461,0.9744572158365262
0.3144136756347624,0.5661218424962853,0.9731800766283525
0.3146815933903017,0.566542750929368,0.9731800766283525
0.3163307426937376,0.5669642857142857,0.9731800766283525
0.3164546515405756,0.5666418466120625,0.9719029374201787
0.31647338563759553,0.5670640834575261,0.9719029374201787
0.31647779759236827,0.5667412378821775,0.9706257982120051
0.3166707859828249,0.5671641791044776,0.9706257982120051
0.3175822954143844,0.5675877520537714,0.9706257982120051
0.3178474625442437,0.5672645739910314,0.9693486590038314
0.31854459511909716,0.5676888556469708,0.9693486590038314
0.3187836629926074,0.5681137724550899,0.9693486590038314
0.31895890082777273,0.5685393258426966,0.9693486590038314
0.31897813765116734,0.5689655172413793,0.9693486590038314
0.3190229453478643,0.568642160540135,0.9680715197956578
0.31921998595537515,0.5690690690690691,0.9680715197956578
0.3209648085967161,0.569496619083396,0.9680715197956578
0.3213596468195311,0.5699248120300752,0.9680715197956578
0.3218055522332933,0.5696012039127163,0.966794380587484
0.3219275674078118,0.5700301204819277,0.966794380587484
0.32262299466759975,0.5704596834966089,0.966794380587484
0.32329084533709307,0.5701357466063348,0.9655172413793104
0.3233005633335868,0.570566037735849,0.9655172413793104
0.32390879199214134,0.5709969788519638,0.9655172413793104
0.32424615063577866,0.5706727135298564,0.9642401021711366
0.32447725137299954,0.5711043872919819,0.9642401021711366
0.3248461909887995,0.5715367146101439,0.9642401021711366
0.32524253832790323,0.5712121212121212,0.9629629629629629
0.3257364217792162,0.5716451857467779,0.9629629629629629
0.3257895282390529,0.5720789074355084,0.9629629629629629
0.32609343290567394,0.5725132877752468,0.9629629629629629
0.3270634555841069,0.5729483282674772,0.9629629629629629
0.32799157402822665,0.5726235741444867,0.9616858237547893
0.32903381287375405,0.5730593607305936,0.9616858237547893
0.329466599187938,0.5727341964965728,0.9604086845466155
0.3298118964719572,0.5724085365853658,0.9591315453384419
0.3298361740715351,0.5728451563691839,0.9591315453384419
0.33011550809500084,0.5725190839694656,0.9578544061302682
0.3308456422557926,0.5729564553093965,0.9578544061302682
0.33113405618816594,0.5726299694189603,0.9565772669220945
0.33142302562366344,0.5730680948737567,0.9565772669220945
0.3323414529284702,0.5735068912710567,0.9565772669220945
0.33278496410708114,0.5739463601532567,0.9565772669220945
0.3337407735913081,0.5743865030674846,0.9565772669220945
0.3349757617019037,0.5748273215656178,0.9565772669220945
0.33511145580062424,0.5745007680491552,0.9553001277139208
0.335172931703172,0.5749423520368947,0.9553001277139208
0.3355355966514824,0.5753846153846154,0.9553001277139208
0.33555514548118925,0.5750577367205543,0.9540229885057471
0.33556492717151054,0.5747303543913713,0.9527458492975734
0.335883407628378,0.5751734772552043,0.9527458492975734
0.3359235342000244,0.5756172839506173,0.9527458492975734
0.3365540271023402,0.5752895752895753,0.9514687100893997
0.3369044206759587,0.5757341576506955,0.9514687100893997
0.33703792177543296,0.5761794276875484,0.9514687100893997
0.33722848790402027,0.576625386996904,0.9514687100893997
0.3381875475710548,0.5770720371804803,0.9514687100893997
0.33906519975225563,0.5775193798449613,0.9514687100893997
0.33982063234003124,0.5771916214119472,0.9501915708812261
0.3409961064329289,0.577639751552795,0.9501915708812261
0.3413851248130729,0.578088578088578,0.9501915708812261
0.341402976229238,0.578538102643857,0.9501915708812261
0.34149050208580195,0.5782101167315176,0.9489144316730523
0.3418292592469619,0.5786604361370716,0.9489144316730523
0.3418681281042755,0.578332034294622,0.9476372924648787
0.34254252598652046,0.5787831513260531,0.9476372924648787
0.34260732569233926,0.5784543325526932,0.946360153256705
0.3426617848300487,0.578125,0.9450830140485313
0.34294454481007464,0.5785770132916341,0.9450830140485313
0.34312168568309265,0.5782472613458529,0.9438058748403576
0.3438290542185463,0.5787000783085356,0.9438058748403576
0.34468016610907515,0.5783699059561128,0.9425287356321839
