mean_predicted_probability,fraction_positive
0.2654695751453168,0.3557692307692308
0.3504405094605301,0.3238095238095238
0.45401227693506657,0.44074074074074077
0.5504359698435546,0.5067264573991032
0.6510086209011,0.6716417910447762
0.7460218200323369,0.7567567567567568
0.8382529335547497,0.8627450980392157
0.9167329294992921,0.9090909090909091
