fpr,tpr,threshold
0.0,0.0,inf
0.0,0.0013623978201634877,0.9537142906534233
0.0,0.01907356948228883,0.8926162792191742
0.0014792899408284023,0.01907356948228883,0.8912398692198042
0.0014792899408284023,0.0340599455040872,0.8767966844330728
0.004437869822485207,0.0340599455040872,0.8765642366605811
0.004437869822485207,0.04223433242506812,0.8723577154649491
0.005917159763313609,0.04223433242506812,0.8709958972434874
0.005917159763313609,0.06403269754768393,0.8572917255954772
0.008875739644970414,0.06403269754768393,0.8565293393068848
0.008875739644970414,0.0681198910081744,0.854173948386888
0.010355029585798817,0.0681198910081744,0.8540212486848735
0.010355029585798817,0.07084468664850137,0.8520387857533163
0.011834319526627219,0.07084468664850137,0.8513479283383472
0.011834319526627219,0.08583106267029973,0.8359054462338726
0.013313609467455622,0.08583106267029973,0.835559944393248
0.013313609467455622,0.09673024523160763,0.8264946543342506
0.014792899408284023,0.09809264305177112,0.8261048279490603
0.016272189349112426,0.09809264305177112,0.8250075868641615
0.016272189349112426,0.10762942779291552,0.8222494711157703
0.01775147928994083,0.10762942779291552,0.822184713638762
0.01775147928994083,0.11307901907356949,0.8188549182325839
0.020710059171597635,0.11307901907356949,0.8183143797501085
0.020710059171597635,0.1226158038147139,0.8106491422779352
0.022189349112426034,0.1226158038147139,0.8104294753409967
0.022189349112426034,0.12397820163487738,0.8095385795058135
0.023668639053254437,0.12397820163487738,0.8092337142770122
0.023668639053254437,0.12806539509536785,0.8085837764612225
0.02514792899408284,0.12806539509536785,0.8050842208844692
0.02514792899408284,0.14713896457765668,0.7907866674088637
0.026627218934911243,0.14713896457765668,0.7898914077243113
0.026627218934911243,0.15803814713896458,0.7865392760073653
0.029585798816568046,0.15803814713896458,0.7860223174072293
0.029585798816568046,0.164850136239782,0.7819420661055366
0.03254437869822485,0.164850136239782,0.7799088618734386
0.03254437869822485,0.1784741144414169,0.7727571406617565
0.034023668639053255,0.1784741144414169,0.7688313871116499
0.034023668639053255,0.18256130790190736,0.768574796088214
0.03550295857988166,0.18256130790190736,0.7680045947648603
0.03550295857988166,0.18528610354223432,0.766117716254863
0.03698224852071006,0.18528610354223432,0.7656013230259723
0.03698224852071006,0.18664850136239783,0.7630101294911423
0.038461538461538464,0.18664850136239783,0.7603612865320329
0.038461538461538464,0.1880108991825613,0.7589823873135159
0.03994082840236687,0.1880108991825613,0.7586433864845024
0.03994082840236687,0.1893732970027248,0.7573180070926613
0.03994082840236687,0.19209809264305178,0.7567119153084102
0.03994082840236687,0.19618528610354224,0.7547305613397881
0.04142011834319527,0.19618528610354224,0.7534819198093715
0.04142011834319527,0.19754768392370572,0.7526271578101843
0.042899408284023666,0.19754768392370572,0.7516469621876544
0.042899408284023666,0.2111716621253406,0.7432912977678975
0.04437869822485207,0.2111716621253406,0.7431031236033947
0.04437869822485207,0.22479564032697547,0.7356962046032178
0.04585798816568047,0.22479564032697547,0.7331733693561644
