train_size,train_roc_auc,train_roc_auc_std,val_roc_auc,val_roc_auc_std
380,0.7421595824012762,0.005499495529886716,0.6938134572213105,0.012918587100528477
868,0.7143098928161599,0.006356130895520932,0.6903118711322049,0.008473521489141616
1357,0.7130814905880616,0.00833778650491913,0.6981753819039692,0.007110240229065426
1845,0.7089938668489393,0.005935671771739267,0.6986831628829293,0.008608001271064236
2334,0.715223128945893,0.0067049760109854336,0.7014417596011701,0.010232100605773984
2822,0.7166637673404642,0.009391672201058866,0.7043166017371578,0.010944772838184501
3311,0.7183126276132855,0.006981958324046155,0.7054610819304701,0.011440219019577478
3800,0.71462580150952,0.005888569937656948,0.7059472792349989,0.011966482694884916
