mean_predicted_probability,fraction_positive
0.17396117294772287,0.24719101123595505
0.2536844039683814,0.25824175824175827
0.35214764776605145,0.35185185185185186
0.4467757981437356,0.40298507462686567
0.5533427359565856,0.5119047619047619
0.6362868567198021,0.6629834254143646
0.7476457298641473,0.7605633802816901
0.8495141483367757,0.8191489361702128
0.9375946302162973,1.0
