train_size,train_roc_auc,train_roc_auc_std,val_roc_auc,val_roc_auc_std
380,0.7754916189988332,0.006560141457264324,0.739026743493815,0.011078929730100528
868,0.7608086006029473,0.0009681311684762515,0.7447987387468862,0.009266642353526035
1357,0.7588082903115821,0.0046007979265163925,0.7479672155446392,0.00733502878691501
1845,0.753021500032914,0.001519246659283327,0.7482165422396996,0.0065706370204158746
2334,0.7568612589714915,0.002829590318800605,0.7488047993685697,0.00712482965262649
2822,0.7575632690553337,0.0047599817896220266,0.7505867657586899,0.008386482421198825
3311,0.7617018760269912,0.005027626624136888,0.7511510117078397,0.00880380485492022
3800,0.7573669364966635,0.004453066812172002,0.7513866475116746,0.009182377249136888
