fpr,tpr,threshold
0.0,0.0,inf
0.0,0.0015503875968992248,0.9613112807273865
0.0,0.05581395348837209,0.901017963886261
0.00130718954248366,0.05581395348837209,0.8920968770980835
0.00130718954248366,0.06201550387596899,0.881877064704895
0.00261437908496732,0.06201550387596899,0.8814787268638611
0.00261437908496732,0.07596899224806201,0.8700257539749146
0.00522875816993464,0.07596899224806201,0.8681731820106506
0.00522875816993464,0.08062015503875969,0.8664103746414185
0.006535947712418301,0.08062015503875969,0.8640666007995605
0.006535947712418301,0.09147286821705426,0.858555257320404
0.00784313725490196,0.09147286821705426,0.8571212291717529
0.00784313725490196,0.09922480620155039,0.8530930280685425
0.009150326797385621,0.09922480620155039,0.8528304100036621
0.009150326797385621,0.10387596899224806,0.8474203944206238
0.011764705882352941,0.10387596899224806,0.8464237451553345
0.011764705882352941,0.12248062015503876,0.8366589546203613
0.013071895424836602,0.12248062015503876,0.8365647792816162
0.013071895424836602,0.12868217054263567,0.8338727951049805
0.01437908496732026,0.12868217054263567,0.8330168724060059
0.01437908496732026,0.13178294573643412,0.8324748873710632
0.01699346405228758,0.13178294573643412,0.8313725590705872
0.01699346405228758,0.13333333333333333,0.829268753528595
0.018300653594771243,0.13333333333333333,0.8289842009544373
0.018300653594771243,0.15658914728682172,0.8164710402488708
0.02091503267973856,0.15658914728682172,0.8131813406944275
0.02091503267973856,0.16589147286821707,0.8067176342010498
0.022222222222222223,0.16589147286821707,0.8043111562728882
0.023529411764705882,0.16744186046511628,0.8029354810714722
0.02483660130718954,0.16744186046511628,0.8028849959373474
0.02483660130718954,0.17209302325581396,0.7994931936264038
0.026143790849673203,0.17209302325581396,0.7994542717933655
0.026143790849673203,0.17364341085271318,0.7974346280097961
0.027450980392156862,0.17364341085271318,0.7971488833427429
0.027450980392156862,0.17519379844961241,0.7946674227714539
0.02875816993464052,0.17519379844961241,0.7914697527885437
0.02875816993464052,0.17674418604651163,0.791172206401825
0.030065359477124184,0.17674418604651163,0.7911075949668884
0.030065359477124184,0.1813953488372093,0.7865173816680908
0.03137254901960784,0.1813953488372093,0.7864343523979187
0.03137254901960784,0.18449612403100776,0.7835008502006531
0.032679738562091505,0.18449612403100776,0.78163081407547
0.032679738562091505,0.2,0.7692283987998962
0.03398692810457516,0.2,0.7673920392990112
0.03398692810457516,0.2124031007751938,0.7551797032356262
0.03529411764705882,0.2124031007751938,0.7500372529029846
0.03529411764705882,0.21395348837209302,0.7495085597038269
0.0392156862745098,0.21395348837209302,0.7374700307846069
0.0392156862745098,0.2186046511627907,0.734382688999176
0.040522875816993466,0.2186046511627907,0.7334395051002502
0.040522875816993466,0.22790697674418606,0.724384069442749
0.043137254901960784,0.22790697674418606,0.7228595018386841
0.043137254901960784,0.24031007751937986,0.7122777700424194
0.0457516339869281,0.24031007751937986,0.7088720798492432
0.0457516339869281,0.24186046511627907,0.7084689140319824
