fpr,tpr,threshold
0.0,0.0,inf
0.0,0.0028328611898017,0.9338480830192566
0.0,0.015580736543909348,0.9113643765449524
0.0,0.018413597733711047,0.9104922413825989
0.0,0.031161473087818695,0.8932726383209229
0.0,0.0339943342776204,0.8924537897109985
0.0,0.04107648725212465,0.8877499103546143
0.0,0.0453257790368272,0.8871943354606628
0.0,0.05099150141643059,0.876956582069397
0.0,0.05524079320113314,0.8755099177360535
0.0,0.07507082152974505,0.844045102596283
0.0014204545454545455,0.07507082152974505,0.8402654528617859
0.0014204545454545455,0.07790368271954674,0.839187741279602
0.002840909090909091,0.07790368271954674,0.8387256264686584
0.002840909090909091,0.0906515580736544,0.8127958178520203
0.004261363636363636,0.0906515580736544,0.8118266463279724
0.004261363636363636,0.09348441926345609,0.8088321685791016
0.004261363636363636,0.09631728045325778,0.8087812662124634
0.004261363636363636,0.10906515580736544,0.802170991897583
0.004261363636363636,0.11331444759206799,0.8015407919883728
0.004261363636363636,0.11756373937677053,0.7993164658546448
0.005681818181818182,0.11756373937677053,0.7992666363716125
0.005681818181818182,0.12039660056657224,0.7991617321968079
0.005681818181818182,0.12464589235127478,0.7988889217376709
0.005681818181818182,0.12606232294617564,0.7977201342582703
0.005681818181818182,0.12889518413597734,0.7944080829620361
0.005681818181818182,0.13314447592067988,0.7912771701812744
0.007102272727272727,0.13314447592067988,0.7903522253036499
0.007102272727272727,0.14447592067988668,0.7865434885025024
0.007102272727272727,0.14730878186968838,0.7862921953201294
0.007102272727272727,0.1501416430594901,0.7841183543205261
0.008522727272727272,0.1501416430594901,0.7835372090339661
0.008522727272727272,0.15155807365439095,0.7834961414337158
0.008522727272727272,0.15439093484419264,0.7828981280326843
0.008522727272727272,0.1558073654390935,0.7819157242774963
0.008522727272727272,0.16005665722379603,0.7807245254516602
0.008522727272727272,0.17563739376770537,0.7714992165565491
0.009943181818181818,0.17563739376770537,0.7711674571037292
0.009943181818181818,0.17705382436260622,0.7710003852844238
0.011363636363636364,0.17705382436260622,0.7703365087509155
0.011363636363636364,0.18555240793201133,0.7678090333938599
0.011363636363636364,0.18838526912181303,0.7657561898231506
0.011363636363636364,0.18980169971671387,0.7656754851341248
0.01278409090909091,0.18980169971671387,0.7654451727867126
0.01278409090909091,0.1954674220963173,0.7644210457801819
0.014204545454545454,0.19688385269121814,0.7642742395401001
0.014204545454545454,0.20254957507082152,0.7614364624023438
0.015625,0.20254957507082152,0.7599523067474365
0.015625,0.20538243626062322,0.7597222328186035
