train_size,train_roc_auc,train_roc_auc_std,val_roc_auc,val_roc_auc_std
380,0.8413364933209843,0.003637998719772344,0.6688349503848423,0.012407716928290837
868,0.8026616278845428,0.003349307458238244,0.6751101434047438,0.004813184253308768
1357,0.775963304947194,0.017076998912955707,0.695262695757728,0.004994239010561968
1845,0.7662078236147517,0.007892084915015831,0.7084210281056934,0.006199818693117411
2334,0.7660302354371405,0.005669085838038428,0.713898987340888,0.009688302456666943
2822,0.762778480562717,0.006752689426534662,0.716936179176352,0.012409527504721747
3311,0.7606837553332211,0.005264822372795944,0.7180456989303642,0.011936853586556568
3800,0.7550880940491456,0.006474226306041434,0.7197527491272632,0.013734796464292324
