mean_predicted_probability,fraction_positive
0.1773660040150086,0.16666666666666666
0.24879526342664446,0.3028571428571429
0.35066430333473675,0.29118773946360155
0.451179159708707,0.47410358565737054
0.5471718637716203,0.5142857142857142
0.6503479597045154,0.5914634146341463
0.7485273272492164,0.8081395348837209
0.8427941241821686,0.961038961038961
0.9302863755396434,1.0
