fpr,tpr,threshold
0.0,0.0,inf
0.0,0.0015503875968992248,0.9172961037545847
0.0,0.006201550387596899,0.8991688370994054
0.00130718954248366,0.006201550387596899,0.8984171448222802
0.00130718954248366,0.03565891472868217,0.8578375691464316
0.00392156862745098,0.03565891472868217,0.856243407278226
0.00392156862745098,0.037209302325581395,0.8534698350884897
0.00522875816993464,0.037209302325581395,0.8522733436476088
0.00522875816993464,0.04496124031007752,0.846473899883462
0.006535947712418301,0.04496124031007752,0.845721500901455
0.006535947712418301,0.05271317829457364,0.8425624467224246
0.00784313725490196,0.05271317829457364,0.8399436849283872
0.00784313725490196,0.06976744186046512,0.8296344635550845
0.009150326797385621,0.06976744186046512,0.8254937282908877
0.009150326797385621,0.07131782945736434,0.8254087291156648
0.01045751633986928,0.07131782945736434,0.824707327858531
0.01045751633986928,0.07286821705426356,0.8228841465561678
0.011764705882352941,0.07286821705426356,0.8218756935817524
0.011764705882352941,0.07596899224806201,0.8214531727468379
0.013071895424836602,0.07596899224806201,0.8204752006250142
0.013071895424836602,0.07906976744186046,0.8182514137193222
0.01437908496732026,0.07906976744186046,0.8173064627244632
0.01437908496732026,0.08992248062015504,0.8110636687194425
0.01568627450980392,0.08992248062015504,0.8090272518097963
0.01568627450980392,0.10387596899224806,0.8016029844738903
0.01699346405228758,0.10542635658914729,0.7997652858438087
0.01699346405228758,0.13333333333333333,0.7753197189079457
0.018300653594771243,0.13333333333333333,0.7743504874145811
0.018300653594771243,0.13798449612403102,0.7682545858690079
0.0196078431372549,0.13798449612403102,0.7650836350596019
0.0196078431372549,0.14728682170542637,0.7557905267954959
0.02091503267973856,0.14728682170542637,0.7546345477645203
0.02091503267973856,0.15038759689922482,0.7490632041321467
0.022222222222222223,0.15038759689922482,0.748287719488359
0.022222222222222223,0.15503875968992248,0.7451766460280637
0.023529411764705882,0.15503875968992248,0.7446256486589039
0.023529411764705882,0.15813953488372093,0.7379479703156981
0.02483660130718954,0.15813953488372093,0.7368999543493088
0.02483660130718954,0.16124031007751938,0.7362592655995087
0.026143790849673203,0.16124031007751938,0.7341261566472861
0.026143790849673203,0.17209302325581396,0.7304549461252345
0.027450980392156862,0.17209302325581396,0.7270151203375946
0.027450980392156862,0.17674418604651163,0.7216728354453079
0.02875816993464052,0.17674418604651163,0.7207231966468186
0.02875816993464052,0.18914728682170542,0.7128324016090404
0.030065359477124184,0.18914728682170542,0.7127259323619161
0.030065359477124184,0.19069767441860466,0.7114279245834032
0.03137254901960784,0.19069767441860466,0.70953835290841
0.03137254901960784,0.19844961240310077,0.6990306237727788
0.032679738562091505,0.19844961240310077,0.6988790826042334
0.032679738562091505,0.2,0.696848266855079
0.03398692810457516,0.2,0.6961338846658152
0.03398692810457516,0.20155038759689922,0.6954066796047152
0.03529411764705882,0.20155038759689922,0.6942340251366158
0.03529411764705882,0.20465116279069767,0.6889013313477118
0.036601307189542485,0.20465116279069767,0.6862684301727799
0.036601307189542485,0.2062015503875969,0.6846281190788194
0.03790849673202614,0.2062015503875969,0.6841138241874938
0.03790849673202614,0.21705426356589147,0.6783060791281192
0.040522875816993466,0.21705426356589147,0.6774075894404118
0.040522875816993466,0.22790697674418606,0.6718976590572819
0.04183006535947712,0.22790697674418606,0.671426316837985
