train_size,train_roc_auc,train_roc_auc_std,val_roc_auc,val_roc_auc_std
380,0.8695233413274351,0.006338217889646268,0.6497184964999579,0.00986438441988608
868,0.8146271636322936,0.007582580341041489,0.660206147894184,0.004009834736290111
1357,0.773182382872324,0.011877973817765076,0.6864587272551731,0.003968579884017961
1845,0.7569720500728317,0.011156404741808726,0.6922753089314435,0.008355852980829082
2334,0.7534597201943884,0.008667544135052595,0.7014097437691272,0.0069882346558154665
2822,0.7504527720196426,0.007616318344405615,0.7044302611289049,0.009624861678682997
3311,0.7455859302265253,0.004646253718192585,0.7058304382333732,0.011403945629649222
3800,0.742192913805935,0.006266214441608899,0.7074110344276597,0.00903427087212039
