train_size,train_roc_auc,train_roc_auc_std,val_roc_auc,val_roc_auc_std
380,0.7934602655583455,0.006915428130980794,0.6767366862676317,0.007266122190029951
868,0.7847508074071503,0.004100924616972267,0.6814391458144294,0.001591849548633934
1357,0.7771803093372746,0.009989123569786186,0.6902249460624654,0.0030174114089781445
1845,0.7775153633929403,0.0017094372656155602,0.6939546168489773,0.004579353137181461
2334,0.7817828721360259,0.004041463148940834,0.6974454185093117,0.0066921165452203365
2822,0.7813285487650052,0.00355738053251715,0.6996000817927182,0.007394969089610979
3311,0.7804409091221677,0.0027801263631623556,0.7019530128821453,0.009698484122965128
3800,0.7782438307168177,0.004068804784251007,0.7030872908321851,0.011126022669647679
