mean_predicted_probability,fraction_positive
0.19270969818390185,0.2
0.2514964636446744,0.24444444444444444
0.35055785894730784,0.3393665158371041
0.45248688566242135,0.4315068493150685
0.5474501665427063,0.5102880658436214
0.6479963106079808,0.6666666666666666
0.7479535730085701,0.7844311377245509
0.8399052342140736,0.9285714285714286
0.9255703192547177,1.0
