mean_predicted_probability,fraction_positive
0.2740232067776064,0.2403846153846154
0.34704575315918657,0.29098360655737704
0.45436366986259413,0.4489795918367347
0.5516899717388142,0.5579514824797843
0.6367733047654279,0.6906077348066298
0.7529794883797698,0.7666666666666667
0.8341575942476487,0.825
0.9403974787064759,1.0
