mean_predicted_probability,fraction_positive
0.17343777123792672,0.3333333333333333
0.25047006884525563,0.2620689655172414
0.3525292151999251,0.4205607476635514
0.4524229438895853,0.48717948717948717
0.5494401291126513,0.5877862595419847
0.6474409909681841,0.6763636363636364
0.748814234608098,0.8157894736842105
0.843589759097909,0.9245283018867925
0.9360552970319986,1.0
