mean_predicted_probability,fraction_positive
0.17508031074488148,0.21875
0.2459824422818755,0.2599118942731278
0.34999721788556093,0.35658914728682173
0.4456743214729468,0.41830065359477125
0.5475637307596802,0.5583941605839416
0.6388359658753765,0.6538461538461539
0.7466289159606584,0.7857142857142857
0.8485678018597058,0.825
0.9269276056893518,0.9523809523809523
